playlist_id,name,num_tracks,track_list,artist_list,overall_genre,overall_mood
playlist_4320,Mujhe Kaise Pata Na Chala,17,"['4GAWnZAIJnONN0ls5XPt8G', '35yt3zMkpHeOgyXbYNCkDQ', '2lntQGHk2ZQkyyrnpcu5sJ', '1orVKbp6vqtfAPOmvRofVq', '0GoIGVoX1ZYPeb1BvzaTYP', '301Of3SAyoxq6qcaMvVp9d', '5t4Ysd832UYYBZL92258tn', '05QEiRtbs57De7NxgUNOHp', '3ZdGKlRg1491PKPFkAEBph', '58BI5Iw9BIBBK3T3i6mNTJ', '2M4MsNop9n0G9HLskcv0k8', '5FlTfq71n5Fxrei3B07Vx2', '2oFIvl4pywbL7EBsgBHdhx', '5ktc8d1y2Gd0ug5OpNm6Ia', '4KDp6YnYVTFzhpN2YEWwzQ', '0lLTbeEw41SxRHGZSEUZnd', '10lMebN8fRS2atZKRcbItD']","['Trampled by Turtles', 'Dimitri Vegas & Like Mike;Diplo;Kid Ink;Deb’s Daughter', 'Papon', 'Steve Miller Band', 'Lance & Linton;NC Carson', 'Tatiana', 'Disney Peaceful Piano;Disney', 'Guus Dielissen', 'Rantanplan', 'Enigma', 'Jubël', 'Sir Lord Baltimore', 'Every Time I Die', 'David Guetta;Bebe Rexha', 'DJ Ötzi', 'Sebastian Yatra', 'Aril Brikha']",swedish,Happy
playlist_7384,With The Beatles (Remastered),11,"['7mD7yAQm4GcifSnWqJdZHi', '4RoRmRs3ksFqMzBrSSx8FR', '3zhbXKFjUDw40pTYyCgt1Y', '2RVaGcVIRV4gHV3wzFNzVF', '4joiWvli4qJVEW6qZV2i2J', '6suU440DRXoxpLNKWf46XJ', '1xbQjD5QYizXsumqPJlqBG', '4xs18MJWKbnCTz5T8m0wRm', '2QczXDHtchuZSBVg8fliPn', '5QGu0Yr6B8oHjlNNG9ncRG', '1fS2x4kXEsfLMPN6p5Was4']","['Bethel Music;Molly Skaggs', 'BiSH', 'TWICE', 'Banty Foot;NEO HERO', 'The Beatles', 'Realidade Cruel', 'PXNDX', 'Danna Paola', 'Feid;Dalex', 'STEREO DIVE FOUNDATION', 'Ne-Yo']",latin,Mixed
playlist_9360,Heaven,6,"['5MA2Oc7KhWjIe5bGKWX8Up', '57evRdtJWiQQjbo6ox0qpx', '4PMZyXssvisK5IxLnnl9r7', '6CMF35Wo3xRxGTLDMjvxlY', '6UEjbzhRCmyhtFpWXGWo0F', '2sQqirlONxKt5Qr32tu5hi']","['Johnny Dynamo', 'Ángeles Del Infierno', 'Ben Platt', 'M-22', 'Boston Soundlabs', 'Mosaic MSC']",deep-house,Sad
playlist_4610,Darkkey - Arakana,7,"['349eMAQNz3QBhlrdoXMO0C', '63pfWmg8qnWJSssGYQXvSv', '28ZOMLVshBBTWamWtwvinb', '2e8zEzmedii6VKaV2852rl', '1BEf6XRdlqtUctXYEicKbE', '5YctxMWPzEXjnmHLA0mYUN', '10xV5l9nhLvFpR8mqzs0bL']","['Jessie Ware', 'Darkkey', 'Theo Parrish', 'Starla Edney', 'Days N Daze', 'The Landers;Davi Singh', 'Marshmello;Khalid']",electro,Mixed
playlist_2114,Pop x siempre,6,"['1LR9mJYdxcoLzp1I35HHgc', '2p3OcpUv4EmF1pQNhLRd1N', '700PKIY07tMUJjSb2stekx', '73u7dTjaBTMyvs3KWOThGR', '6l58hXPMNIl2pYQP8o6Tkp', '5KG2ahk1cONbHvg3dBdTbx']","['Autechre', 'Diego Torres', 'The Falcon', 'Michael W. Smith', 'George Winston', 'Bobby Vinton']",latin,Fear
playlist_4293,Tempestade Numa Gota D'Água,16,"['0Wmwx8Y6hgORJ8fwXYgwSm', '2wq5eMV2Wbu9oEsOxJj2IO', '4lqEFIB9YZl8BwR99L5H3b', '6qLEOZvf5gI7kWE63JE7p3', '0dkvbYmXYEPK7gGMdytmfI', '0bark9ggXjhaH9iy7RqwpR', '52hUjVBhWrlWt5ErW13yNf', '6aUEWZkvcTFOpr8viqbRza', '3v8CoiN19zAzkTG0E7TBTN', '4ut5G4rgB1ClpMTMfjoIuy', '4KaHGrCbg4hwu25RzUO4Br', '6u3HTPvOxhVWllNhu07vvA', '4hNMTaMMztc30ZgaQEdzhE', '3s1l61DpLKrohh7J7bAiw0', '1hEwuTau7eFnQRyohXCNBz', '5LT3VAtPcUbfurNpjQrOwI']","['Leslie Cheung', 'Pinkfong', 'Yellow Claw;Mustard;Ty Dolla $ign;Tyga', 'Stone Temple Pilots', 'Lykke Li', 'Charlie Brown Jr.', 'The Polyversal Souls;Sir Frank Karikari', 'Los Prisioneros', 'Weezer', 'Martin Garrix;Bonn', 'Snoop Dogg;Wiz Khalifa;Bruno Mars', '38 Special', 'Grupo Sensação', 'Susumu Yokota', 'Original Cast of Amélie', 'Projota']",hard-rock,Mixed
playlist_9338,Christmas Best Hits 2022,6,"['48Dz2HGnzUyWXjsgxcc3iy', '5QSxwHGT5sxyhDmTPJhbho', '4jU4Go8TPo3bkvRQSYbp8x', '2KM8qFw8vlV0m0HFBBoNxm', '53QYoW9TegrLAQFMs3tAzB', '7CTtRVeuLsEYy1NlC16pCk']","['my little airport', 'Sushant KC', 'Sarcastic Sounds;Rxseboy', 'Steve Miller Band', 'CKY', 'Ella Fitzgerald']",industrial,Mixed
playlist_2855,Hôtel Costes 2 - La Suite,10,"['2MbZvXU3TdJSX58s41iGPI', '2c8gg7h8uHxx08A441IDYi', '0jkerRBIvFvHMHtaq669LX', '38dnalzngd2W9Yuy3xxNZI', '1XtKDLAUMpkP7d5As2tMdo', '5RLHx3e30a3qSR8f2elYz0', '1AAkIj1NSdpaoOZYctGnrg', '6yEewOuh8BIXVxVCkNmrab', '396fYbisUapKklDCsxF2vJ', '1D2Iygsy0wXVAZaM1W8ds4']","['De-Phazz', 'Project AER;v i v', 'Mägo de Oz', 'Ten City;DJ Spen;Thommy Davis', 'MASN', 'Hans Zimmer;Gavin Greenaway;The Lyndhurst Orchestra;Lisa Gerrard', 'Shenseea;Tarrus Riley;Rvssian', 'The Beach Boys', 'S.U.N. Project;Atomic Pulse', 'Lianne La Havas']",trance,Mad
playlist_1982,Leyenda,18,"['0YIJ5WfVKpq7B21QRkmRJR', '79yxkv3OXHrqvjJkadhOCm', '6k5VMHrwv7mgPpkQSRQtQr', '0xHvmWCpz9Pnn1sDvRehAs', '5DMZgOgYuMIsyewofxvJzs', '0m85o7Xiapkqe39TV6fMOG', '0nI0q4NuoOIskGNRizI6vs', '6IqvaQ39YkmAK9hz3yCLwx', '5OrCqFaEa1aIzRWooBhXq1', '0kprtwLzm2MuRXSisqq4ux', '3gDL5Ezpg8HX5OUgaYddpa', '6cSpp45tNFg80xi4f8ZBAY', '6rpdxmNNNCTA07YGUQsqH4', '3IUpuyEMIgt4GvEZ2TqERF', '3pt2acuxLXvIGproniPoq9', '2kd6PdconqrFoP4b36ZrYX', '0N4FgQoqMlmMPikactFwtE', '2GxASwsYYNS8WPKri3dFSD']","['for KING & COUNTRY', 'Don Williams', 'Thievery Corporation', 'Pritam;Arijit Singh', 'Ferrugem', 'Roberta Sá;Martinho Da Vila', 'Korn', 'Alquimia La Sonora Del XXI', 'Alfredo De Angelis;Rodi Néstor;Orquesta de Alfredo De Angelis', 'Kamuran Akkor', 'Organ Tapes', 'Mac Miller;Kendrick Lamar', 'Patricio Rey y sus Redonditos de Ricota', 'Chuck Berry', 'Hayd', 'Nando Fortunato;Sephora', 'WEDNESDAY CAMPANELLA', 'James Taylor']",tango,Mixed
playlist_8847,Rock & Roll,17,"['19Oh5hnq89a94Upp66mOoy', '0OGaqNrHRQr68R8a8k8LYn', '79mxN61Rhw4zAuvWLehld3', '4dSMQCHt5lPjKp1cAuiVNB', '6JMGkGByI6xmnCIvT2RKgX', '40DIoG0pcfuFOZDjPioFQc', '27FOde2nUw0pFuj7hlPbaS', '4DEXvzSjHNan0PDskczTal', '2uHHH7iJjQDhoFKfWbFjo3', '6ngu6sBaJMM05mAVATApZJ', '5OtCsD65rQmnddHkBQduJb', '5Kgp6owCmDS0zoaPpezuIP', '1P03S1WpmThfnA8agCAGUt', '4BuoVUQwMLgTXeCGLa9Nr3', '7bg7JfJvKgKX1xTn1gGAki', '1kwc6ggb5M9EsyBKb0z0CU', '5xysTyNKpX7HnUykxNP0fb']","['ARTBAT;David Guetta;Idris Elba', 'Cold Blood', 'Hadise', 'Os Parazim', 'Clannad', 'Glee Cast', '告五人', 'The Jackson 5', 'Acoustic Guitar Collective', 'KALEO', 'Maria Maksakova', 'Loopable;Lavavajillas', 'Juan Atkins', 'Clannad', 'Jimmy Eat World', 'Los Crazy Boys', 'The Rolling Stones']",new-age,Mad
playlist_6440,Indigo,5,"['6jq6rcOikCZAmjliAgAmfT', '0dcF0b9gjuGV3aCzjq5h6h', '1MQG7HhFWHp71lxOUj9S51', '5gUXLgX9nLGb1AEZTSKOQm', '2x4TC1471wNt67jA5bH6Pi']","['San Holo', 'York;EKE;Nathan Red', 'Hank Williams', 'Babasónicos', 'Akcent']",electronic,Mixed
playlist_1552,En Vivo en The Theater at Madison Square Garden,9,"['7u6COXLLPAbO4TTlSimsNx', '1wLp6kHSEGXGMHfONnUaxN', '4nee0Ue8qeB7KYL51gqGmN', '1Gq202pQaNT0U9lbcVrPha', '0d6VlFG2bn8yL0wiGgJRPx', '0O46rEkcxEzAfvZrVismnz', '4LJcNiq2pBb8OeqrGdBJQw', '3vexyV4q04kmQSTbw6Kjxm', '74GE3NpVd9avb5M6Ftjkjq']","['Los Fabulosos Cadillacs', 'Alesso;Tove Lo', 'Nil Sagar', 'Chris Jedi;Joey Montana', 'Lauren Alaina', 'Seringai', 'Brenda Lee', 'Little Symphony', 'Idlefon;Baaroot']",latin,Fear
playlist_1612,Hustle 2.0,20,"['6Nf3pMNxscEiw6a7phdlmm', '0fWnYPFk3Qswkg7MmM6Q8z', '3VZQshi4COChhXaz7cLP02', '4n6VacatPl3NryrVo3fYX2', '3Hv2XS0W9g4FAGzXCOYEnn', '3O3GKvn235mDlufLhfaida', '61cTOgto61dWJk7kAJdv9u', '4JloN5dBiVokxofXYFcmGR', '2a9PQ4QZSyshworACYBA0u', '7DdYDHW8wX2EVrAI348nFj', '4W0FNDTdHWp5o9FekgGRYQ', '7xNwoZ99JXuGD7DNOsJx70', '1MUSgY9KEeU2t6nl9LqVau', '0AfAGOBjn1HBvsHb4Gg11T', '6NOo9OLa1TKwdJhMbnwDU1', '0TzpHT6hJ5pb3P6CqIduh3', '3EQi86PyyvhCsoD4fnGCwQ', '2KP76NyUIH8XNvWa84lRPi', '46ydq5g3k17iLJs3qMDvO6', '7seOXBlflZC8UR8bNi27u2']","['Burna Boy', 'twocolors', 'Icona Pop;Charli XCX', 'Stephanie Ho', 'Maxence Cyrin', 'Tobee', 'Wolfgang Amadeus Mozart;Academy of St. Martin in the Fields;Sir Neville Marriner', 'Alan Menken;Disney', 'Germaine Franco', 'NG Rezonance;S5', 'Datsik', 'Big Four', 'alva noto', 'Fruto Sagrado', 'Turma do Pagode;Pixote', 'Paradox', 'Primordial', 'BURNOUT SYNDROMES', 'Astrid S', 'Da Tweekaz;Harris & Ford']",hip-hop,Mad
playlist_2841,The Riot!,9,"['3EzIJUCW4dEzdAeGgeFNol', '4N2yjWLIxZjOXDrCu2VlJe', '6wWH1NP5tx5nogRyrD4EbT', '424WY6p8kPClokqegSpJfV', '5z6xHjCZr7a7AIcy8sPBKy', '6CKlOEq2vAnjQqPP55xh6G', '2TB25qYvC3ENA4T2Fst4xK', '357tJIrwP4qdIoIPG2sp6h', '5JmEjPobY0W4JN8F20yeeh']","['Krafty Kuts;MC Spyda', 'Arctic Monkeys', 'Euforquestra;Kyle Hollingsworth', 'Rob Zombie;Ozzy Osbourne', 'Alien Ant Farm', 'Legião Urbana', 'Elay Lazutkin', ""Dan Gibson's Solitudes"", 'El Coyote Y Su Banda Tierra Santa']",r-n-b,Mixed
playlist_9034,Pumpkin Patch Hits,19,"['3nkDIgvNm64V3cE7bf4Q0a', '1dBAKeqpL18Bd2qUbGvL0Z', '6D8MQ04WjnY9Jrhi1MdNFa', '1Ga3vv69TQaRt9gflRv263', '77qjEAPevLqjr2zJcOiM8n', '1fe2sInhU41vnz8FsIPhyz', '07Yr4PU7SAT5NCSjZppwhP', '3IcKMQszCEB2xxcip1tSqP', '1OoBG6B9674Y1xJLfdl7Vg', '2wJJNgD6GrKoQ435VxTRv6', '6ePfmi0YETmZ8VRKFtumJF', '4nh0aT30hfj3smH6flWU63', '0QClTV1SGxUicck7KqG6sE', '6H1hnJRQOGQ9djPL3jNu9G', '0ND3OzMoWDW8ciiobRGXxf', '62mjy4QxUo3axY3KBzZIF5', '1mbMrD4kLNWqW3sfJg8BOc', '6lanRgr6wXibZr8KgzXxBl', '2I5qy5LR80wnCgPQzLvuYd']","['2 Blyga Läppar', 'Ivan Rebroff;Balalaika-Ensemble Troika', 'Müzeyyen Senar', 'Cham', 'Niranj Suresh;Prince George', 'Peppa Pig', 'Joan Sebastian', 'Kiara Vitória', 'Andrew Ripp', 'coldrain;Ryo', 'Haricharan;Mohana', 'Zaeden', 'Floyd Cramer', 'G. V. Prakash;Shakthisree Gopalan', 'Yeah Yeah Yeahs;A-Trak', 'Julio Sosa', 'Cardi B;Kehlani', 'Christina Perri', 'Havva Öğüt']",pop,Mad
playlist_8451,20 Grandes Exitos,12,"['77TeWpTVoU66DDYy6u0LgP', '6SKTHwAjQ2sEJSEcSm2N3v', '0udDJIWbHhgSIbpZavxm8I', '0o3r27hQXI3cqZbvfpljRh', '7pVW0e72kVNeb6HtVz4sAu', '1KSCZNHSG9ad1ewnMKyFY0', '1CG2ZcVYKQdYJ6jbQ0VePq', '2anDnmAKIauJ4of6K1BoGx', '4Kno4YoUHnuil25r5IFAxn', '5yX3FXiX1QOIC7Cd7DwSkQ', '7AH9Fmka4of4Y25lfhvBUC', '5rVwLf8UH1MO6KBhKe9lhT']","['1991', 'Justin Bieber', 'BOØWY', 'Rubén Juárez', 'Mavado', 'Ivan Rebroff', 'Groove Armada', 'Biquini Cavadão', 'trentemøller;Sune Rose Wagner', 'Pablo', 'Mindless Self Indulgence', 'Teuterekordz;OsloEinz']",tango,Mixed
playlist_3869,Mala Suerte,12,"['2RmMvnfntKKd22SnDzE77W', '0G14wYfvQppElhtHi0LSdl', '4O3APpGNhOldqDsPF8IaS5', '0nyQngOQLZCQnapE2o9Hvy', '7cULQ8t37qxw3aB82K8tBX', '4wvrMJx6Y1Vc5ZZ2KR518W', '5BrWiBVIvZrhyx6ZKrfp3l', '5PX54UGyH80kDwLP5duZoT', '07ulGbvQJporStcKaTxnaY', '0OvC1QkWdBI3ORrp2lEhNO', '4ELGoHY7cG7GDRSW28lymj', '1OWaTcDQpBak3FWTyXJ7R5']","['George Jones;Ricky Skaggs', 'Malon', 'JADED', 'Yiyo Sarante', 'Witchtrap', 'Bruno Mars;Anderson .Paak;Silk Sonic', 'Art Popular', 'Achint;Vatsal Sanjay Joshi (Vatxl);Atharva Sanjay Joshi', 'Azur', 'Wazir Patar;Azaad', 'Александр Цфасман', ""Adolescent's Orquesta""]",salsa,Happy
playlist_5675,The Stand,18,"['5dMaHqWYTJyDuCsBbVFqXd', '1AWcLBWr2I1FgdMpJjhbkz', '6Q88Xw5D2syb9X5rZd3TLz', '5wPayKgEqHa0ewZhUS8BSY', '4KspXoCVJXGY1VrvEe1Hdm', '6akyKhhpe57p8Y36p4yBSl', '7b3OfGX7LuIyTBk6FMdagF', '6Xq7q1vvdYRRUWSROJUbyn', '25atREPmk8jKg0WlI28bsV', '4LnHfZGEitmIVS17wndaUI', '65RSeqWjiCufFg7vjTuouG', '2DUxQ0f2AR7QcG7iKOPNGL', '4BQOiXerndu4D8zm3Y9hw1', '0A37XY67wSdGqkGjtfW6aV', '79jjYHyM1luXI6G2aBLdBJ', '5ZGJbNGdtpgVtPGYNOCCMG', '13vgkc4kKqZi14NzDInzId', '2GvHf7szuPIjrr3Xp7gLgj']","['Chancho En Piedra', 'Cri-Cri', 'Lamb of God', 'Daddy Yankee', 'The Libertines', 'Llewellyn', 'Mastodon', 'Alessia Cara', 'Supper Moment', 'Bethel Music;Jonathan David Helser;Melissa Helser', 'Lifelike;Lawrens', 'Eikichi Yazawa', 'Lulu Santos', 'Rauw Alejandro;Anuel AA;Natti Natasha;Farruko;Lunay', 'Hillsong Young & Free', 'Beddy Rays', 'BaianaSystem', 'Enjoy']",garage,Mixed
playlist_5063,La Petite Sirène (Bande originale française du Film),17,"['5XnZDZZ0r5xPyB2SInz8vU', '5u2HaXFymnYNePtwI5bU3t', '38diQzePeoCBEi93SVYiBf', '50zzloghf8G6u2KvvHdtmQ', '3Y8xPwMiPWyzCeqLhkVLmZ', '7leJyuX7KidUie1eJdGNT5', '5xLdgGgqoGqIQDx7h9lZAe', '2IJftBfq7pJ43tfnOR0RB3', '3VS1hkofsGq4NwkYdAYL1l', '2zKVBTuoS6LQoCXSfm03pp', '5Ep48oHY15dVOPwTRlqvoU', '1KGcPOVdYPrzEGYfLBz3hY', '5itw0WzsobhLXyxUuAj8OQ', '2dmZy75CTSv6BFo7IbO0eK', '6OxlfXD7ZwwColii4KVrki', '7lpMBvnGxzpmEp8f09hwjx', '2RsAajgo0g7bMCHxwH3Sk0']","['Kiawasch Sahebnassagh', 'Frank Turner', 'Alan Menken;Disney', 'Matheus & Kauan', 'Sekta Core', ""Frankie Knuckles;Director's Cut;Eric Kupper;Sybil"", 'Ivete Sangalo', 'Nena', 'Anuel AA;KAROL G', 'Sarah, the Illstrumentalist', 'Noisia;NickBee', 'Bandalos Chinos;Adan Jodorowsky', 'Uttam Singh;Lata Mangeshkar;Udit Narayan;Anand Bakshi', 'Klaas', 'D-Sturb;Warface', 'Kim Petras', 'Nirvana']",german,Sad
playlist_3751,霍元甲,7,"['7fYE7BT9Na8XpALQwuhIwX', '1yN0B3g5oJsSdRwUdNRXqH', '3Ea1CNsTqBY4RtAESrBeNI', '2k5SEAK05D29ZkqbnFgIVL', '6ohB3BC0bgPbb23wQqBvN6', '2QooC06U8ndWFgotAOEp5a', '6ND0ppgXAsId06KbbYyZIr']","['Diljit Dosanjh', 'Jay Chou', 'Alesso;CORSAK;Stray Kids', 'Catching Flies', 'Elvis Costello & The Attractions', 'Terrence Parker', 'Hysteric Panic']",j-idol,Mixed
playlist_4912,Insurreccion (En Directo),19,"['2mFW4PxWf0yw3UCgEDhJ5p', '5pEp6XC5eTYltaCChB85BH', '4SafR3a8senZ2r65hZWMKN', '0HMbgtrBwEnXfKLlIHU7N3', '7uuhsiJi37B5GJG9U6z5DE', '6fTRGy6yAkPNLTamKb1LEg', '6NthJCbsfFFrTK2OYZTRCp', '3TizGYMytjC0gUCi6UoVbn', '5CwV9IOgmKbN7RdUTPBAYY', '2e12bQuWL4uSX77jHct0Pb', '1muiUTfGBomZm7umb0fZmi', '25CQDt4jALXtZyAbjLwscD', '1sgDyuLooyvEML4oHspNza', '7M7iBPqs90p3qLUzsHgAIr', '5YC6XWGWSlH4rxbmzvmCQj', '75Rqf4uPU8VLoBh7M5bKQo', '4LYAAg65UrdF7igVVFVvQF', '65nHDfhLe607gawYa1m1Dx', '7GyumWHEKQlBEHg4Xj1sif']","['Gisele Nascimento', 'WRATHE;MEDZ', 'El Último De La Fila', 'Ayria', 'Vou pro Sereno;LUDMILLA', 'Phuture', 'Ultraje a Rigor', 'Sirenia', 'Smash Mouth', 'Sonny Fodera;Ella Eyre', 'Ollie', 'Duo Tiempo de Sol', 'Kygo;OneRepublic', 'Vedavathi Prabhakar;CHAYA DEVI', 'Ella Fitzgerald', 'Off With Their Heads', 'Cepeda', 'Alberto Vazquez', 'Jonathan Johansson']",spanish,Happy
playlist_2398,The Big Come Up,10,"['5g5lurZtBGXooVqshQP3k9', '5shiLLxKQ4U7XLELZeXzxy', '5k4yufX1vLO4zxcQr3nRpC', '095ca7I4MPYD6bDyNeXOGh', '1zR2sUjTQB3LcYaWxoQUs5', '3Te8uLyit6X3ncNW8Fp3K2', '6DZY2OZESH70R3zg49Asbf', '72zHuDxFQTjbL51qJQSA7j', '2pqtiIAAmYoGVso0i1KlZL', '5BvuyYHjA98IxU0nQUGzZr']","['Los Caligaris;Kodigo', 'Novo Amor;Ed Tullett;Lowswimmer', 'Los Caligaris;Dr.Shenka', 'LIK', 'Vince Gill;Jenny Gill', 'Fall Out Boy', 'Wilmer X', 'Jasleen Royal;B Praak;Romy;Anvita Dutt', 'Hilight Tribe', 'The Black Keys']",ska,Happy
playlist_7932,Yiruma Official Album 'Piano Therapy' (The Original Compilation),19,"['1cKCn6Wf63j9qdUKSVi356', '08EDz6781IVLc3qMn3VneT', '2gHJQUD3XDpesXvcOoIBs5', '4KpKyRFwN0gcwj58Uqjv7q', '5YkKpbHgr62AmlkLh2pwDc', '13lcPEauPnz6ynDJIfHZAR', '0FbO6ScdOkmzIsAxlAwpGk', '34HzaozRuzF3BSjsMrBqIs', '2nxVqPUy9WTzKHuCWRb9DM', '1yXt5zzy2Gcf9IhlepvfGh', '5Os3GkWNg27ybChMQTfdjG', '5PZ2cqh9Yem2g6cTSOLllz', '0KGqMe7q6OdmpdlHtjOmZ5', '6FZDfxM3a3UCqtzo5pxSLZ', '70LcF31zb1H0PyJoS1Sx1r', '4PF0AX3AFrv0Zf4tOAzY0D', '4mHc7LUlO3k6AXeFV2EiJK', '5NCNySW8lAekW79fumeTnG', '5oayPLOM38NrQr8FzKa3os']","['Banda Eva', 'Eliminate', ""Laura Osnes;Rodgers + Hammerstein's Cinderella Original Broadway Ensemble"", 'XXXTENTACION', 'O Teatro Mágico', 'Burna Boy', 'Seu Jorge;Zeca Pagodinho', 'Vanguart', 'Hank Williams;Drifting Cowboys', 'Norah Jones', 'Farley ""Jackmaster"" Funk', 'Three Days Grace', 'Trazendo a Arca', 'Halsey', 'Radiohead', 'Satanicpornocultshop', 'Yiruma', 'サザンオールスターズ', 'The Offspring']",j-pop,Happy
playlist_3393,Ayakta Dur,7,"['0IbxYezgSiAdgYkFe478RG', '4bBfpfTCwTHhxtmtuboHHk', '33BhBduJ2m2FQ0cYpl0aQE', '1goBH4a2czNV7PTlswLWfN', '2TZIlIHBbz6XlFTxJXWdiu', '6TA7zMOWF2X96o158UKwCP', '0SfIHS5x1gOCVVvnYFbw26']","['Cem Karaca', 'Dream Your Dream', 'Deep Sleep Systems;White Noise Meditation;Rain Sounds;Fade Away Sleep Sounds;Fresh Water Spa', 'Vince Guaraldi Trio', 'Taladro', 'Höhner', 'Mild High Club']",psych-rock,Mad
playlist_2274,Repeat After Me,16,"['1lkaI7U3ON9ngCJiMG56Th', '6cNSOKvw5hYVrOCrLw8joJ', '6CufiqOcVejTejlXDqDb4j', '55Cth2NbfIWChuTpHs1kCI', '3XclwoQxz4p6Dl7VUf90KW', '7nFJSfGvvV0WjatTZN6QYi', '5PUkJvKMnevgDUktjt5DR2', '19mM8MZLnS27poKhi2vDhn', '5FXYwdQivbaBa74NC1ibEo', '0489C8AQ7sbk4hnXW1mOEO', '2OvghkMxxhszSnCszI0RvU', '3lO1h0KPfhlXl2fSjaTcnh', '2i4rLDS0cR77blmqqPybve', '2n7tcJxH9CwY4SGJqTjhw0', '3kn7d9avE3lqlhmOK05O2X', '6sk5whQY8BNVqodOygHYpM']","['Krystina Alabado;Emma Hunton', 'Glee Cast;Neil Patrick Harris', 'Burna Boy', 'Kemuel;Gabriela Rocha', 'Black Sabbath', 'Luciano;Aitch;BIA', 'Fejo', 'SwitchOTR', 'Lauren Spencer Smith', 'Sore Throat', 'Fairlane', 'Sumo', 'Marshmello;Jonas Brothers', 'BiS', 'Los Amigos Invisibles', 'Cruel Force']",black-metal,Happy
playlist_3828,We Love... Detroit (Compiled by Derrick May & Jimmy Edgar),5,"['6NZunfz5wbY8pYeDDlJUas', '1i2AvDjHrb7WyDKSwW07Rn', '3yAtqv6qtFqPmhF3kyEWCA', '1JENUFFWDSsm9BS5axn9kn', '2zME1tNgLyHCJ29E2uSeJM']","['Crankdat', 'Bochum Welt', 'Los Antiguos', 'Kero;Kyle Hall', 'Solardo;Vintage Culture;LOWES']",idm,Fear
playlist_9366,Africa Rising Vol.1,9,"['1kpeLNYULbxc5JArAbPIRq', '47F2hfDB2JbfapBJjIzIP3', '5HcBFhFQEtqKrsRkr95XYu', '4aChMGqE8sfqt97CZAvXKa', '4OXkDyecgpd3lcyjJKkl9p', '3WXd8AWDD0oormqfYpSqJA', '2VsX1BoWSGiuVXGiFSUr6h', '0vp47IigZ7JVQ89jDetO7H', '6YmIYB5h8biNAfzXuBcqLH']","['Dimension Latina', 'Styles & Breeze', 'Arijit Singh;Aditi Singh Sharma', 'Tinariwen', 'Ray Price', 'CalledOut Music', 'The Beatles', 'Daddy Yankee', 'Cem Adrian']",latino,Happy
playlist_1236,FELO DE SE / HALLOWED GROUND,5,"['5MlyfdO19mwghNMr2p2hzb', '5PbOUQpnc8NTn24KdpWaIA', '5PIJ6J5kgXExkD641axCVx', '7IZ7SwZfnXMKKwMIGdE6o8', '0KpHXEpQADwzWEAwupUsdK']","['Guaynaa', 'DubVision;The Him', 'Ocean Sounds;Calm Sea Sounds', 'Avhath', 'Raimu']",black-metal,Sad
playlist_8926,Canciones Del Solar De Los Aburridos,8,"['5S1TBgi9opW9tmK7aXaZyq', '571eGmDntJ9yaDXJvLzeLQ', '3Fe3o3EsqKie1p0GtPko7J', '5W5GU0F1k9VcfPbqrwm62o', '1zd35Y44Blc1CwwVbW3Qnk', '7lj1DYUxAQu3r6giwDLc16', '2YJgM8lj4u5YEZRSHSfL60', '6ka1KXsltZEW5J9o5PDxMW']","['Europe', 'UVIQUE;Seconds From Space', 'Rubén Blades;Willie Colón', 'De-Phazz', 'YOASOBI', 'Georges Bizet;Nicolas Cavallier;Michel Plasson;Wolff;Orchestre National Du Capitole De Toulouse', 'Derek & The Dominos', 'Delano Smith']",trip-hop,Mixed
playlist_9680,Night,17,"['66hVH7Tdw3RJ6X97QkTLkF', '4BvuZVf9KyBN3QiPfeI9hw', '6lMP5o8aLczm4PrV1WkuJY', '1hjg9erehrVq6UqlQiONgN', '7Ii2Ris6SvB9IKLbFdtpvm', '2iOz9TpTJgR3ZBIQ0Pas2g', '2LNqmG9p2WfINRApOqFC3p', '4pBykn8eWxl3O9JvIHZXj4', '0BhH8IeKQa3MW7J3dpl6x0', '1sOoOXwA5QftTmj6V0fqlJ', '7u3RqkVJdGUNvF3CL73AA7', '7rN1USAZLV2lsOT2e3ExHk', '5rDFRvwao7MFzuhrBTkWMQ', '3Ye6hOjAzeXq3Kc38mUCGS', '48HelMaBXoGa2UxE6nDlqX', '7wKuYBIJUQMqcZTlxvnNbU', '5NMm8wQpx9Nd26ROP8EscO']","['George Jones', 'LiSA', 'Los Prisioneros', 'Dumb Punts', 'Bayside', 'Gammer;Riot Ten', 'Luis Eduardo Aute', 'Armin van Buuren;Vini Vici;Alok;Zafrir', 'hope mona', 'Bernadette Peters;Tom Wopat', 'Benny', 'Wolfgang Amadeus Mozart;Arthur Grumiaux;Walter Klien', 'Audio Bullys', 'Whitechapel', 'Infected Mushroom', 'Swedish House Mafia;John Martin', 'George Winston']",hardcore,Sad
